full_name,ref_name,degree,cell_class
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g862,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g863,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g864,NAND3_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g865,NOR4_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g866,AND3_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g867,NOR4_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g868,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g869,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g870,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g871,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g872,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g873,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g874,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g875,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g876,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g877,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g878,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g879,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g880,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g881,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g882,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g883,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g884,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g885,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g886,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g887,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g888,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g889,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g890,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g891,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g892,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g893,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g894,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g895,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g896,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g897,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g898,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g899,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g900,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g901,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g902,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g903,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g904,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g905,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g906,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g907,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g908,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g909,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g910,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g911,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g912,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g913,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g914,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g915,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g916,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g917,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g918,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g919,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g920,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g921,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g922,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g923,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g924,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g925,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g926,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g927,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g928,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g929,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g930,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g931,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g932,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g933,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g934,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g935,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g936,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g937,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g938,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g939,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g940,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g941,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g942,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g943,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g944,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g945,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g946,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g947,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g948,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g949,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_ADD_UNS_OP_g950,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_004_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_005_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_006_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_006_1,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_007_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_007_1,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_010_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_012_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_012_1,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_013_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_013_1,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_014_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_cdnfadd_015_0,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1713,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1714,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1715,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1716,OAI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1717,OAI211_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1718,OAI211_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1719,OAI211_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1720,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1721,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1722,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1723,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1724,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1725,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1726,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1727,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1728,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1729,OAI221_X1,6,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1730,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1731,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1732,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1733,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1735,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1736,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1737,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1740,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1741,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1744,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1745,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1747,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1748,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1750,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1751,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1752,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1753,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1754,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1755,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1758,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1759,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1761,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1762,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1763,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1764,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1767,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1773,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1774,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1775,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1780,AND3_X2,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1781,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1782,OR3_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1783,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1785,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1792,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1793,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1794,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1795,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1796,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1797,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1799,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1800,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1801,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1802,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1803,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1804,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1805,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1806,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1808,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1809,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1810,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1811,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1812,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1813,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1814,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1815,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1816,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1817,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1818,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1819,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1820,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1821,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1822,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1823,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1824,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1825,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1826,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1827,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1828,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1829,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1830,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1831,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1832,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1833,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1834,HA_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1836,HA_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1837,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1838,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1839,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1840,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1841,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1842,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1843,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1844,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1845,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1846,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1847,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1848,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1849,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1850,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1851,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1852,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1853,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1854,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1855,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1856,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1857,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1858,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1859,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1860,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1861,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1862,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1863,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1864,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1865,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1866,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1867,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1868,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1869,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1870,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1871,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1872,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1873,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_4_dct_unit_2_macu_mul_100_27_g1874,OAI21_X1,4,stdcell
